"","Name","DistanceAT","ortholog","Strain","TF","Length"
"4756","EbroNfe1_004846-T1",41608,"og_9523","EbroNfe1","FALSE",363
"4757","EbroNfe1_004847-T1",35110,"og_8440","EbroNfe1","FALSE",766
"4758","EbroNfe1_004848-T1",33142,"og_3231","EbroNfe1","FALSE",395
"4759","EbroNfe1_004849-T1",2758,"og_0763","EbroNfe1","FALSE",527
"4760","EbroNfe1_004850-T1",38147,"og_8373","EbroNfe1","FALSE",719
"4761","EbroNfe1_004851-T1",30254,"og_4100","EbroNfe1","FALSE",501
"4762","EbroNfe1_004852-T1",39747,"og_3348","EbroNfe1","FALSE",113
"4763","EbroNfe1_004853-T1",18794,"og_1127","EbroNfe1","FALSE",908
"4764","EbroNfe1_004854-T1",36311,"og_8122","EbroNfe1","FALSE",375
"4765","EbroNfe1_004855-T1",35791,"og_1307","EbroNfe1","FALSE",309
"4766","EbroNfe1_004856-T1",27776,"og_0462","EbroNfe1","FALSE",519
"4767","EbroNfe1_004857-T1",7153,"og_2524","EbroNfe1","FALSE",333
"4768","EbroNfe1_004858-T1",8616,"og_11512","EbroNfe1","FALSE",282
"4769","EbroNfe1_004859-T1",34790,"og_8680","EbroNfe1","FALSE",264
"4770","EbroNfe1_004860-T1",32232,"og_9812","EbroNfe1","FALSE",813
"4771","EbroNfe1_004861-T1",33853,"og_0411","EbroNfe1","FALSE",393
"4772","EbroNfe1_004862-T1",22745,"og_10158","EbroNfe1","FALSE",268
"4773","EbroNfe1_004863-T1",10237,"og_3025","EbroNfe1","FALSE",242
"4774","EbroNfe1_004864-T1",25792,"og_1860","EbroNfe1","FALSE",144
"4775","EbroNfe1_004865-T1",9384,"og_10893","EbroNfe1","FALSE",193
"4776","EbroNfe1_004866-T1",23696,"og_4042","EbroNfe1","FALSE",472
"4777","EbroNfe1_004867-T1",29124,"og_8323","EbroNfe1","FALSE",717
"4778","EbroNfe1_004868-T1",5214,"og_9473","EbroNfe1","FALSE",1035
"4779","EbroNfe1_004870-T1",30770,"og_2405","EbroNfe1","FALSE",207
"4780","EbroNfe1_004871-T1",20194,"og_9315","EbroNfe1","FALSE",942
"4781","EbroNfe1_004872-T1",26728,"og_9862","EbroNfe1","FALSE",457
"4782","EbroNfe1_004873-T1",29558,"og_2876","EbroNfe1","FALSE",280
"4783","EbroNfe1_004874-T1",28949,"og_3492","EbroNfe1","FALSE",930
"4784","EbroNfe1_004875-T1",2779,"og_3684","EbroNfe1","FALSE",451
"4785","EbroNfe1_004876-T1",25047,"og_10019","EbroNfe1","FALSE",847
"4786","EbroNfe1_004877-T1",16902,"og_7801","EbroNfe1","FALSE",363
"4787","EbroNfe1_004878-T1",32403,"og_7765","EbroNfe1","FALSE",291
"4788","EbroNfe1_004879-T1",963,"og_1701","EbroNfe1","FALSE",178
"4789","EbroNfe1_004880-T1",222,"og_8306","EbroNfe1","FALSE",126
"4790","EbroNfe1_004881-T1",22601,"og_7762","EbroNfe1","FALSE",354
"4791","EbroNfe1_004882-T1",12727,"og_3817","EbroNfe1","FALSE",840
"4792","EbroNfe1_004883-T1",33866,"og_7713","EbroNfe1","FALSE",372
"4793","EbroNfe1_004884-T1",19422,"og_8887","EbroNfe1","FALSE",705
"4794","EbroNfe1_004885-T1",35186,"og_10014","EbroNfe1","FALSE",397
"4795","EbroNfe1_004886-T1",26926,"og_11558","EbroNfe1","FALSE",1114
"4796","EbroNfe1_004887-T1",19497,"og_7753","EbroNfe1","FALSE",547
"4797","EbroNfe1_004888-T1",36656,"og_10022","EbroNfe1","FALSE",218
"4798","EbroNfe1_004889-T1",18367,"og_3446","EbroNfe1","FALSE",219
"4799","EbroNfe1_004890-T1",38640,"og_7817","EbroNfe1","FALSE",830
"4800","EbroNfe1_004891-T1",17744,"og_29646","EbroNfe1","TRUE",66
"4801","EbroNfe1_004892-T1",15373,"og_9204","EbroNfe1","FALSE",453
"4802","EbroNfe1_004893-T1",4797,"og_8206","EbroNfe1","FALSE",1275
"4803","EbroNfe1_004894-T1",23286,"og_10964","EbroNfe1","FALSE",504
"4804","EbroNfe1_004895-T1",41960,"og_3275","EbroNfe1","FALSE",646
"4805","EbroNfe1_004896-T1",18842,"og_2447","EbroNfe1","FALSE",796
"4806","EbroNfe1_004897-T1",567,"og_4863","EbroNfe1","FALSE",1327
"4807","EbroNfe1_004898-T1",11156,"og_9183","EbroNfe1","FALSE",346
"4808","EbroNfe1_004899-T1",45065,"og_8142","EbroNfe1","FALSE",706
"4809","EbroNfe1_004900-T1",2440,"og_7997","EbroNfe1","FALSE",479
"4810","EbroNfe1_004901-T1",9131,"og_2149","EbroNfe1","FALSE",352
"4811","EbroNfe1_004902-T1",9274,"og_8113","EbroNfe1","FALSE",396
"4812","EbroNfe1_004903-T1",413,"og_11251","EbroNfe1","FALSE",479
"4813","EbroNfe1_004904-T1",16916,"og_1005","EbroNfe1","FALSE",384
"4814","EbroNfe1_004905-T1",8229,"og_0978","EbroNfe1","FALSE",146
"4815","EbroNfe1_004906-T1",805,"og_29647","EbroNfe1","TRUE",148
"4816","EbroNfe1_004907-T1",14812,"og_1002","EbroNfe1","FALSE",498
"4817","EbroNfe1_004908-T1",49389,"og_8183","EbroNfe1","FALSE",268
"4818","EbroNfe1_004909-T1",5971,"og_4195","EbroNfe1","FALSE",357
"4819","EbroNfe1_004910-T1",5085,"og_8018","EbroNfe1","FALSE",804
"4820","EbroNfe1_004911-T1",50741,"og_8198","EbroNfe1","FALSE",122
"4821","EbroNfe1_004912-T1",10313,"og_3020","EbroNfe1","FALSE",1307
"4822","EbroNfe1_004913-T1",51661,"og_8016","EbroNfe1","FALSE",826
"4823","EbroNfe1_004914-T1",4448,"og_1417","EbroNfe1","FALSE",149
"4824","EbroNfe1_004915-T1",1917,"og_2096","EbroNfe1","FALSE",799
"4825","EbroNfe1_004916-T1",0,"og_4151","EbroNfe1","FALSE",906
"4826","EbroNfe1_004917-T1",0,"og_2724","EbroNfe1","FALSE",473
"4827","EbroNfe1_004918-T1",53464,"og_3227","EbroNfe1","FALSE",921
"4828","EbroNfe1_004919-T1",6139,"og_11392","EbroNfe1","FALSE",491
"4829","EbroNfe1_004920-T1",50343,"og_3624","EbroNfe1","FALSE",722
"4830","EbroNfe1_004921-T1",4088,"og_1602","EbroNfe1","FALSE",195
"4831","EbroNfe1_004922-T1",1406,"og_10070","EbroNfe1","FALSE",597
"4832","EbroNfe1_004923-T1",47079,"og_3474","EbroNfe1","FALSE",575
"4833","EbroNfe1_004924-T1",1314,"og_8423","EbroNfe1","FALSE",498
"4834","EbroNfe1_004925-T1",45918,"og_8889","EbroNfe1","FALSE",280
"4835","EbroNfe1_004926-T1",234,"og_9549","EbroNfe1","FALSE",529
"4836","EbroNfe1_004927-T1",250,"og_0083","EbroNfe1","FALSE",259
"4837","EbroNfe1_004928-T1",44610,"og_2992","EbroNfe1","FALSE",229
"4838","EbroNfe1_004929-T1",4074,"og_8541","EbroNfe1","FALSE",589
"4839","EbroNfe1_004930-T1",2471,"og_8942","EbroNfe1","FALSE",193
"4840","EbroNfe1_004931-T1",1851,"og_3091","EbroNfe1","FALSE",79
"4841","EbroNfe1_004932-T1",41925,"og_0922","EbroNfe1","FALSE",531
"4842","EbroNfe1_004933-T1",3427,"og_8257","EbroNfe1","FALSE",541
"4843","EbroNfe1_004934-T1",3111,"og_0976","EbroNfe1","FALSE",298
"4844","EbroNfe1_004935-T1",7777,"og_2190","EbroNfe1","FALSE",943
"4845","EbroNfe1_004936-T1",39603,"og_9811","EbroNfe1","FALSE",493
"4846","EbroNfe1_004937-T1",6354,"og_8510","EbroNfe1","FALSE",2157
"4847","EbroNfe1_004938-T1",177,"og_8829","EbroNfe1","FALSE",208
"4848","EbroNfe1_004939-T1",274,"og_7348","EbroNfe1","FALSE",316
"4849","EbroNfe1_004940-T1",13402,"og_8158","EbroNfe1","FALSE",563
"4850","EbroNfe1_004941-T1",2804,"og_8739","EbroNfe1","FALSE",340
"4851","EbroNfe1_004942-T1",31056,"og_11426","EbroNfe1","FALSE",1185
"4852","EbroNfe1_004943-T1",3153,"og_3002","EbroNfe1","FALSE",638
"4853","EbroNfe1_004944-T1",13520,"og_1345","EbroNfe1","FALSE",309
"4854","EbroNfe1_004945-T1",16207,"og_7850","EbroNfe1","FALSE",328
"4855","EbroNfe1_004946-T1",15052,"og_9712","EbroNfe1","FALSE",924
"4856","EbroNfe1_004947-T1",17857,"og_3333","EbroNfe1","FALSE",359
"4857","EbroNfe1_004948-T1",376,"og_9658","EbroNfe1","FALSE",476
"4858","EbroNfe1_004949-T1",28536,"og_11240","EbroNfe1","FALSE",528
"4859","EbroNfe1_004950-T1",20189,"og_10367","EbroNfe1","FALSE",728
"4860","EbroNfe1_004951-T1",26039,"og_11313","EbroNfe1","FALSE",137
"4861","EbroNfe1_004952-T1",1023,"og_8031","EbroNfe1","FALSE",351
"4862","EbroNfe1_004953-T1",23995,"og_3126","EbroNfe1","FALSE",539
"4863","EbroNfe1_004954-T1",23917,"og_3548","EbroNfe1","FALSE",429
"4864","EbroNfe1_004955-T1",12657,"og_2258","EbroNfe1","FALSE",443
"4865","EbroNfe1_004956-T1",3304,"og_11274","EbroNfe1","FALSE",445
"4866","EbroNfe1_004957-T1",17761,"og_10755","EbroNfe1","FALSE",1755
"4867","EbroNfe1_004958-T1",22092,"og_29648","EbroNfe1","TRUE",733
"4868","EbroNfe1_004959-T1",11635,"og_3233","EbroNfe1","FALSE",212
"4869","EbroNfe1_004960-T1",5381,"og_11475","EbroNfe1","FALSE",889
"4870","EbroNfe1_004961-T1",10200,"og_8357","EbroNfe1","FALSE",246
"4871","EbroNfe1_004962-T1",19651,"og_10409","EbroNfe1","FALSE",493
"4872","EbroNfe1_004963-T1",223,"og_3457","EbroNfe1","FALSE",1487
"4873","EbroNfe1_004964-T1",8112,"og_29649","EbroNfe1","TRUE",164
"4874","EbroNfe1_004965-T1",8563,"og_8472","EbroNfe1","FALSE",96
"4875","EbroNfe1_004966-T1",9351,"og_3540","EbroNfe1","FALSE",477
"4876","EbroNfe1_004967-T1",5631,"og_1880","EbroNfe1","FALSE",556
"4877","EbroNfe1_004968-T1",18362,"og_3728","EbroNfe1","FALSE",197
"4878","EbroNfe1_004969-T1",17035,"og_2252","EbroNfe1","FALSE",311
"4879","EbroNfe1_004970-T1",14344,"og_9583","EbroNfe1","FALSE",602
"4880","EbroNfe1_004971-T1",11289,"og_0042","EbroNfe1","FALSE",75
"4881","EbroNfe1_004972-T1",3260,"og_1163","EbroNfe1","FALSE",582
"4882","EbroNfe1_004973-T1",12868,"og_7392","EbroNfe1","FALSE",1145
"4883","EbroNfe1_004974-T1",13103,"og_9500","EbroNfe1","FALSE",741
"4884","EbroNfe1_004975-T1",5671,"og_2802","EbroNfe1","FALSE",348
"4885","EbroNfe1_004976-T1",253,"og_11115","EbroNfe1","FALSE",262
"4886","EbroNfe1_004977-T1",945,"og_1514","EbroNfe1","FALSE",321
"4887","EbroNfe1_004978-T1",10389,"og_8414","EbroNfe1","FALSE",571
"4888","EbroNfe1_004979-T1",8021,"og_9150","EbroNfe1","FALSE",171
"4889","EbroNfe1_004980-T1",2997,"og_9160","EbroNfe1","FALSE",739
"4890","EbroNfe1_004981-T1",9297,"og_1945","EbroNfe1","FALSE",152
"4891","EbroNfe1_004982-T1",17166,"og_29650","EbroNfe1","TRUE",118
"4892","EbroNfe1_004983-T1",9602,"og_5776","EbroNfe1","FALSE",538
"4893","EbroNfe1_004984-T1",8056,"og_3551","EbroNfe1","FALSE",503
"4894","EbroNfe1_004985-T1",10100,"og_3673","EbroNfe1","FALSE",328
"4895","EbroNfe1_004986-T1",8417,"og_10571","EbroNfe1","FALSE",338
"4896","EbroNfe1_004987-T1",6527,"og_7714","EbroNfe1","FALSE",277
"4897","EbroNfe1_004988-T1",3106,"og_1380","EbroNfe1","FALSE",541
"4898","EbroNfe1_004989-T1",13912,"og_2186","EbroNfe1","FALSE",250
"4899","EbroNfe1_004990-T1",813,"og_10073","EbroNfe1","FALSE",1356
"4900","EbroNfe1_004991-T1",253,"og_2395","EbroNfe1","FALSE",731
"4901","EbroNfe1_004992-T1",4162,"og_4164","EbroNfe1","FALSE",621
"4902","EbroNfe1_004993-T1",9004,"og_8697","EbroNfe1","FALSE",504
"4903","EbroNfe1_004994-T1",989,"og_9455","EbroNfe1","FALSE",250
"4904","EbroNfe1_004995-T1",16988,"og_4538","EbroNfe1","FALSE",67
"4905","EbroNfe1_004996-T1",500,"og_9423","EbroNfe1","FALSE",784
"4906","EbroNfe1_004997-T1",517,"og_2219","EbroNfe1","FALSE",148
"4907","EbroNfe1_004998-T1",19273,"og_29651","EbroNfe1","TRUE",204
"4908","EbroNfe1_004999-T1",19954,"og_11755","EbroNfe1","FALSE",454
"4909","EbroNfe1_005000-T1",3295,"og_11089","EbroNfe1","FALSE",1022
"4910","EbroNfe1_005001-T1",22232,"og_9088","EbroNfe1","FALSE",360
"4911","EbroNfe1_005002-T1",19961,"og_2378","EbroNfe1","FALSE",394
"4912","EbroNfe1_005003-T1",1590,"og_3644","EbroNfe1","FALSE",222
"4913","EbroNfe1_005004-T1",209,"og_29652","EbroNfe1","TRUE",1946
"4914","EbroNfe1_005005-T1",992,"og_29653","EbroNfe1","TRUE",166
"4915","EbroNfe1_005006-T1",1868,"og_3901","EbroNfe1","FALSE",778
"4916","EbroNfe1_005007-T1",13253,"og_11008","EbroNfe1","FALSE",1216
"4917","EbroNfe1_005008-T1",113,"og_8397","EbroNfe1","FALSE",1103
"4918","EbroNfe1_005009-T1",10137,"og_10445","EbroNfe1","FALSE",177
"4919","EbroNfe1_005011-T1",8299,"og_3029","EbroNfe1","FALSE",259
"4920","EbroNfe1_005012-T1",5430,"og_9348","EbroNfe1","FALSE",631
"4921","EbroNfe1_005013-T1",3987,"og_9454","EbroNfe1","FALSE",233
"4922","EbroNfe1_005014-T1",878,"og_4074","EbroNfe1","FALSE",615
"4923","EbroNfe1_005015-T1",314,"og_9226","EbroNfe1","FALSE",504
"4924","EbroNfe1_005016-T1",311,"og_3047","EbroNfe1","FALSE",483
"4925","EbroNfe1_005017-T1",731,"og_2659","EbroNfe1","FALSE",619
"4926","EbroNfe1_005018-T1",1639,"og_2239","EbroNfe1","FALSE",469
"4927","EbroNfe1_005019-T1",867,"og_3595","EbroNfe1","FALSE",224
"4928","EbroNfe1_005020-T1",2394,"og_10740","EbroNfe1","FALSE",758
"4929","EbroNfe1_005021-T1",3628,"og_10435","EbroNfe1","FALSE",250
"4930","EbroNfe1_005022-T1",2922,"og_5000","EbroNfe1","FALSE",66
"4931","EbroNfe1_005023-T1",327,"og_3725","EbroNfe1","FALSE",477
"4932","EbroNfe1_005024-T1",356,"og_3417","EbroNfe1","FALSE",179
"4933","EbroNfe1_005025-T1",5811,"og_9768","EbroNfe1","FALSE",304
"4934","EbroNfe1_005026-T1",62,"og_9893","EbroNfe1","FALSE",328
"4935","EbroNfe1_005027-T1",1562,"og_0268","EbroNfe1","FALSE",255
"4936","EbroNfe1_005028-T1",7610,"og_10458","EbroNfe1","FALSE",367
"4937","EbroNfe1_005029-T1",399,"og_8024","EbroNfe1","FALSE",161
"4938","EbroNfe1_005030-T1",1963,"og_4315","EbroNfe1","FALSE",327
"4939","EbroNfe1_005031-T1",3980,"og_11232","EbroNfe1","FALSE",381
"4940","EbroNfe1_005032-T1",9329,"og_9585","EbroNfe1","FALSE",579
"4941","EbroNfe1_005033-T1",2217,"og_8017","EbroNfe1","FALSE",371
"4942","EbroNfe1_005034-T1",4923,"og_8759","EbroNfe1","FALSE",198
"4943","EbroNfe1_005035-T1",5874,"og_2199","EbroNfe1","FALSE",176
"4944","EbroNfe1_005036-T1",2723,"og_11197","EbroNfe1","FALSE",1345
"4945","EbroNfe1_005037-T1",6019,"og_9125","EbroNfe1","FALSE",357
"4946","EbroNfe1_005038-T1",7065,"og_11430","EbroNfe1","FALSE",485
"4947","EbroNfe1_005039-T1",13200,"og_9146","EbroNfe1","FALSE",355
"4948","EbroNfe1_005040-T1",7394,"og_8278","EbroNfe1","FALSE",110
"4949","EbroNfe1_005041-T1",13,"og_1136","EbroNfe1","FALSE",267
"4950","EbroNfe1_005042-T1",8442,"og_2220","EbroNfe1","FALSE",266
"4951","EbroNfe1_005043-T1",1586,"og_8934","EbroNfe1","FALSE",619
"4952","EbroNfe1_005044-T1",9757,"og_4076","EbroNfe1","FALSE",1240
"4953","EbroNfe1_005045-T1",11124,"og_9767","EbroNfe1","FALSE",620
"4954","EbroNfe1_005046-T1",2631,"og_9750","EbroNfe1","FALSE",547
"4955","EbroNfe1_005047-T1",9985,"og_1963","EbroNfe1","FALSE",530
"4956","EbroNfe1_005048-T1",519,"og_4228","EbroNfe1","FALSE",608
"4957","EbroNfe1_005049-T1",9408,"og_2138","EbroNfe1","FALSE",288
"4958","EbroNfe1_005050-T1",5389,"og_9180","EbroNfe1","FALSE",885
"4959","EbroNfe1_005051-T1",14702,"og_10087","EbroNfe1","FALSE",847
"4960","EbroNfe1_005052-T1",14388,"og_1284","EbroNfe1","FALSE",449
"4961","EbroNfe1_005053-T1",5330,"og_8367","EbroNfe1","FALSE",603
"4962","EbroNfe1_005054-T1",17224,"og_0565","EbroNfe1","FALSE",853
"4963","EbroNfe1_005055-T1",3073,"og_2490","EbroNfe1","FALSE",273
"4964","EbroNfe1_005056-T1",11557,"og_3639","EbroNfe1","FALSE",316
"4965","EbroNfe1_005057-T1",20311,"og_3581","EbroNfe1","FALSE",728
"4966","EbroNfe1_005058-T1",638,"og_3564","EbroNfe1","FALSE",380
"4967","EbroNfe1_005059-T1",17959,"og_3238","EbroNfe1","FALSE",447
"4968","EbroNfe1_005060-T1",14032,"og_8534","EbroNfe1","FALSE",846
"4969","EbroNfe1_005061-T1",174,"og_29654","EbroNfe1","TRUE",96
"4970","EbroNfe1_005062-T1",10923,"og_3019","EbroNfe1","FALSE",698
"4971","EbroNfe1_005063-T1",15719,"og_9077","EbroNfe1","FALSE",488
"4972","EbroNfe1_005064-T1",25150,"og_0556","EbroNfe1","FALSE",159
"4973","EbroNfe1_005065-T1",1516,"og_8664","EbroNfe1","FALSE",371
"4974","EbroNfe1_005066-T1",13792,"og_0561","EbroNfe1","FALSE",296
"4975","EbroNfe1_005067-T1",17996,"og_2770","EbroNfe1","FALSE",636
"4976","EbroNfe1_005068-T1",10643,"og_8268","EbroNfe1","FALSE",1347
"4977","EbroNfe1_005069-T1",27284,"og_8143","EbroNfe1","FALSE",684
"4978","EbroNfe1_005070-T1",15321,"og_11680","EbroNfe1","FALSE",366
"4979","EbroNfe1_005071-T1",21269,"og_9682","EbroNfe1","FALSE",845
"4980","EbroNfe1_005072-T1",5309,"og_0116","EbroNfe1","FALSE",133
"4981","EbroNfe1_005073-T1",30677,"og_4086","EbroNfe1","FALSE",382
"4982","EbroNfe1_005074-T1",18488,"og_4874","EbroNfe1","FALSE",299
"4983","EbroNfe1_005075-T1",8960,"og_9489","EbroNfe1","FALSE",409
"4984","EbroNfe1_005076-T1",31996,"og_2430","EbroNfe1","FALSE",944
"4985","EbroNfe1_005077-T1",19959,"og_1420","EbroNfe1","FALSE",740
"4986","EbroNfe1_005078-T1",8402,"og_7971","EbroNfe1","FALSE",458
"4987","EbroNfe1_005079-T1",6527,"og_1592","EbroNfe1","FALSE",648
"4988","EbroNfe1_005080-T1",24661,"og_1212","EbroNfe1","FALSE",239
"4989","EbroNfe1_005081-T1",25912,"og_11593","EbroNfe1","FALSE",615
"4990","EbroNfe1_005082-T1",10696,"og_3490","EbroNfe1","FALSE",325
"4991","EbroNfe1_005083-T1",33027,"og_8051","EbroNfe1","FALSE",163
"4992","EbroNfe1_005084-T1",4460,"og_6659","EbroNfe1","FALSE",218
"4993","EbroNfe1_005085-T1",24024,"og_8765","EbroNfe1","FALSE",1423
"4994","EbroNfe1_005086-T1",28315,"og_8509","EbroNfe1","FALSE",418
"4995","EbroNfe1_005087-T1",12642,"og_9443","EbroNfe1","FALSE",718
"4996","EbroNfe1_005088-T1",29973,"og_4176","EbroNfe1","FALSE",573
"4997","EbroNfe1_005089-T1",30313,"og_8260","EbroNfe1","FALSE",440
"4998","EbroNfe1_005090-T1",683,"og_2136","EbroNfe1","FALSE",681
"4999","EbroNfe1_005091-T1",22631,"og_2575","EbroNfe1","FALSE",419
"5000","EbroNfe1_005092-T1",17266,"og_10741","EbroNfe1","FALSE",1438
"5001","EbroNfe1_005093-T1",22535,"og_2384","EbroNfe1","FALSE",1839
"5002","EbroNfe1_005094-T1",33667,"og_8871","EbroNfe1","FALSE",211
"5003","EbroNfe1_005095-T1",34802,"og_9488","EbroNfe1","FALSE",280
"5004","EbroNfe1_005096-T1",36109,"og_9665","EbroNfe1","FALSE",593
"5005","EbroNfe1_005097-T1",17835,"og_11289","EbroNfe1","FALSE",775
"5006","EbroNfe1_005098-T1",22142,"og_9478","EbroNfe1","FALSE",249
"5007","EbroNfe1_005099-T1",39378,"og_9075","EbroNfe1","FALSE",378
"5008","EbroNfe1_005100-T1",21326,"og_2297","EbroNfe1","FALSE",244
"5009","EbroNfe1_005101-T1",24653,"og_11013","EbroNfe1","FALSE",89
"5010","EbroNfe1_005102-T1",15440,"og_0252","EbroNfe1","FALSE",217
"5011","EbroNfe1_005103-T1",18693,"og_2702","EbroNfe1","FALSE",591
"5012","EbroNfe1_005104-T1",41575,"og_8325","EbroNfe1","FALSE",726
"5013","EbroNfe1_005105-T1",21188,"og_4045","EbroNfe1","FALSE",607
"5014","EbroNfe1_005106-T1",17128,"og_0769","EbroNfe1","FALSE",357
"5015","EbroNfe1_005107-T1",11427,"og_8106","EbroNfe1","FALSE",547
"5016","EbroNfe1_005108-T1",45147,"og_11020","EbroNfe1","FALSE",536
"5017","EbroNfe1_005109-T1",15293,"og_8299","EbroNfe1","FALSE",371
"5018","EbroNfe1_005110-T1",19896,"og_5178","EbroNfe1","FALSE",154
"5019","EbroNfe1_005111-T1",9052,"og_4079","EbroNfe1","FALSE",223
"5020","EbroNfe1_005112-T1",13484,"og_1835","EbroNfe1","FALSE",287
"5021","EbroNfe1_005113-T1",17490,"og_4377","EbroNfe1","FALSE",190
"5022","EbroNfe1_005114-T1",1612,"og_7436","EbroNfe1","FALSE",179
"5023","EbroNfe1_005115-T1",44082,"og_9505","EbroNfe1","FALSE",1824
"5024","EbroNfe1_005116-T1",14727,"og_9174","EbroNfe1","FALSE",727
"5025","EbroNfe1_005117-T1",9389,"og_1377","EbroNfe1","FALSE",494
"5026","EbroNfe1_005118-T1",4643,"og_3991","EbroNfe1","FALSE",589
"5027","EbroNfe1_005119-T1",8226,"og_29655","EbroNfe1","TRUE",212
"5028","EbroNfe1_005120-T1",8094,"og_0147","EbroNfe1","FALSE",568
"5029","EbroNfe1_005121-T1",11116,"og_10144","EbroNfe1","FALSE",74
"5030","EbroNfe1_005122-T1",1324,"og_5252","EbroNfe1","FALSE",449
"5031","EbroNfe1_005123-T1",4423,"og_2860","EbroNfe1","FALSE",783
"5032","EbroNfe1_005124-T1",10205,"og_11105","EbroNfe1","FALSE",664
"5033","EbroNfe1_005125-T1",7951,"og_3464","EbroNfe1","FALSE",413
"5034","EbroNfe1_005128-T1",36624,"og_3127","EbroNfe1","FALSE",441
"5035","EbroNfe1_005129-T1",548,"og_7793","EbroNfe1","FALSE",552
"5036","EbroNfe1_005130-T1",14254,"og_8428","EbroNfe1","FALSE",833
"5037","EbroNfe1_005131-T1",3490,"og_3445","EbroNfe1","FALSE",569
"5038","EbroNfe1_005132-T1",33317,"og_8108","EbroNfe1","FALSE",312
"5039","EbroNfe1_005133-T1",17533,"og_9015","EbroNfe1","FALSE",551
"5040","EbroNfe1_005134-T1",72,"og_29656","EbroNfe1","TRUE",153
"5041","EbroNfe1_005135-T1",31657,"og_8199","EbroNfe1","FALSE",228
"5042","EbroNfe1_005136-T1",29194,"og_0052","EbroNfe1","FALSE",585
"5043","EbroNfe1_005138-T1",12975,"og_8396","EbroNfe1","FALSE",692
"5044","EbroNfe1_005139-T1",25358,"og_11231","EbroNfe1","FALSE",536
"5045","EbroNfe1_005140-T1",23201,"og_4070","EbroNfe1","FALSE",549
"5046","EbroNfe1_005141-T1",1801,"og_11078","EbroNfe1","FALSE",413
"5047","EbroNfe1_005142-T1",4878,"og_9521","EbroNfe1","FALSE",548
"5048","EbroNfe1_005143-T1",19424,"og_11499","EbroNfe1","FALSE",564
"5049","EbroNfe1_005144-T1",6045,"og_2751","EbroNfe1","FALSE",558
"5050","EbroNfe1_005145-T1",6960,"og_3529","EbroNfe1","FALSE",750
"5051","EbroNfe1_005146-T1",16214,"og_2461","EbroNfe1","FALSE",835
"5052","EbroNfe1_005147-T1",10481,"og_1214","EbroNfe1","FALSE",104
"5053","EbroNfe1_005148-T1",11681,"og_3602","EbroNfe1","FALSE",964
"5054","EbroNfe1_005149-T1",11445,"og_9411","EbroNfe1","FALSE",448
"5055","EbroNfe1_005150-T1",14447,"og_7834","EbroNfe1","FALSE",109
"5056","EbroNfe1_005151-T1",15785,"og_2647","EbroNfe1","FALSE",324
"5057","EbroNfe1_005152-T1",15668,"og_11174","EbroNfe1","FALSE",293
"5058","EbroNfe1_005153-T1",7001,"og_5001","EbroNfe1","FALSE",150
"5059","EbroNfe1_005154-T1",5474,"og_1703","EbroNfe1","FALSE",324
"5060","EbroNfe1_005155-T1",13462,"og_8770","EbroNfe1","FALSE",371
"5061","EbroNfe1_005156-T1",1358,"og_8261","EbroNfe1","FALSE",907
"5062","EbroNfe1_005157-T1",2424,"og_1939","EbroNfe1","FALSE",575
"5063","EbroNfe1_005158-T1",10799,"og_4255","EbroNfe1","FALSE",514
"5064","EbroNfe1_005159-T1",138,"og_1443","EbroNfe1","FALSE",838
"5065","EbroNfe1_005160-T1",8679,"og_10387","EbroNfe1","FALSE",161
"5066","EbroNfe1_005161-T1",6794,"og_8104","EbroNfe1","FALSE",694
"5067","EbroNfe1_005162-T1",6500,"og_8823","EbroNfe1","FALSE",428
"5068","EbroNfe1_005163-T1",8060,"og_10810","EbroNfe1","FALSE",460
"5069","EbroNfe1_005164-T1",4786,"og_8836","EbroNfe1","FALSE",516
"5070","EbroNfe1_005165-T1",9951,"og_10054","EbroNfe1","FALSE",1086
"5071","EbroNfe1_005166-T1",3383,"og_3090","EbroNfe1","FALSE",664
"5072","EbroNfe1_005167-T1",10398,"og_11065","EbroNfe1","FALSE",956
"5073","EbroNfe1_005168-T1",7107,"og_1600","EbroNfe1","FALSE",609
"5074","EbroNfe1_005169-T1",516,"og_3312","EbroNfe1","FALSE",546
"5075","EbroNfe1_005170-T1",13959,"og_1875","EbroNfe1","FALSE",697
"5076","EbroNfe1_005171-T1",10526,"og_1503","EbroNfe1","FALSE",381
"5077","EbroNfe1_005172-T1",605,"og_2799","EbroNfe1","FALSE",549
"5078","EbroNfe1_005173-T1",17341,"og_9973","EbroNfe1","FALSE",247
"5079","EbroNfe1_005174-T1",17008,"og_8556","EbroNfe1","FALSE",879
"5080","EbroNfe1_005175-T1",3154,"og_1754","EbroNfe1","FALSE",270
"5081","EbroNfe1_005176-T1",14788,"og_9808","EbroNfe1","FALSE",531
"5082","EbroNfe1_005177-T1",4369,"og_8615","EbroNfe1","FALSE",455
"5083","EbroNfe1_005178-T1",15306,"og_2483","EbroNfe1","FALSE",662
"5084","EbroNfe1_005179-T1",6215,"og_0504","EbroNfe1","FALSE",225
"5085","EbroNfe1_005180-T1",7667,"og_1393","EbroNfe1","FALSE",129
"5086","EbroNfe1_005181-T1",11922,"og_11398","EbroNfe1","FALSE",127
"5087","EbroNfe1_005182-T1",8114,"og_2745","EbroNfe1","FALSE",246
"5088","EbroNfe1_005183-T1",23913,"og_2564","EbroNfe1","FALSE",661
