"","Name","DistanceAT","ortholog","Strain","Length","EffectiveLength","TPM","NumReads","TF"
"3834","Eam702_003836-T1",133036,"og_2250","Eam702",2757,2508,16.580599,511,"FALSE"
"3835","Eam702_003837-T1",26634,"og_11719","Eam702",996,747,12.637008,116,"FALSE"
"3836","Eam702_003838-T1",50951,"og_3993","Eam702",348,99.004,52.605725,64,"FALSE"
"3837","Eam702_003839-T1",28504,"og_0001","Eam702",1485,1236,0.724238,11,"FALSE"
"3838","Eam702_003840-T1",5762,"og_9437","Eam702",1824,1575,40.611483,786,"FALSE"
"3839","Eam702_003841-T1",49622,"og_0483","Eam702",621,372,10.281625,47,"FALSE"
"3840","Eam702_003842-T1",138474,"og_9426","Eam702",1278,1029,6.722184,85,"FALSE"
"3841","Eam702_003843-T1",48524,"og_9019","Eam702",780,531,13.486368,88,"FALSE"
"3842","Eam702_003844-T1",30612,"og_1165","Eam702",501,252,26.803062,83,"FALSE"
"3843","Eam702_003845-T1",8001,"og_11674","Eam702",354,105.002,12.400263,16,"FALSE"
"3844","Eam702_003846-T1",46499,"og_2826","Eam702",1578,1329,13.716076,224,"FALSE"
"3845","Eam702_003847-T1",31854,"og_9513","Eam702",4278,4029,11.674477,578,"FALSE"
"3846","Eam702_003848-T1",8742,"og_11526","Eam702",432,183,83.156724,187,"FALSE"
"3847","Eam702_003849-T1",44503,"og_2759","Eam702",1473,1224,23.33633,351,"FALSE"
"3848","Eam702_003850-T1",10260,"og_3926","Eam702",5220,4971,5.516873,337,"FALSE"
"3849","Eam702_003851-T1",144213,"og_7982","Eam702",1947,1698,15.863433,331,"FALSE"
"3850","Eam702_003852-T1",43329,"og_8441","Eam702",741,492,11.743569,71,"FALSE"
"3851","Eam702_003853-T1",147141,"og_9049","Eam702",3396,3147,11.869237,459,"FALSE"
"3852","Eam702_003854-T1",39885,"og_9476","Eam702",249,20.269,2416.943353,602,"FALSE"
"3853","Eam702_003855-T1",38530,"og_9672","Eam702",786,537,20.155065,133,"FALSE"
"3854","Eam702_003856-T1",16888,"og_9542","Eam702",255,22.585,198.176333,55,"FALSE"
"3855","Eam702_003857-T1",17749,"og_3326","Eam702",1080,831,16.353937,167,"FALSE"
"3856","Eam702_003858-T1",41181,"og_2125","Eam702",894,645,18.041938,143,"FALSE"
"3857","Eam702_003859-T1",36560,"og_10939","Eam702",1434,1185,15.38284,224,"FALSE"
"3858","Eam702_003860-T1",151331,"og_9100","Eam702",1824,1575,34.204582,662,"FALSE"
"3859","Eam702_003861-T1",42898,"og_1641","Eam702",1476,1227,14.590997,220,"FALSE"
"3860","Eam702_003862-T1",19772,"og_10465","Eam702",3510,3261,14.673489,588,"FALSE"
"3861","Eam702_003863-T1",34225,"og_10841","Eam702",1356,1107,13.526239,184,"FALSE"
"3862","Eam702_003864-T1",44884,"og_7921","Eam702",1749,1500,45.842924,845,"FALSE"
"3863","Eam702_003865-T1",154731,"og_9716","Eam702",2469,2220,16.348908,446,"FALSE"
"3864","Eam702_003866-T1",30343,"og_6248","Eam702",2427,2178,12.853086,344,"FALSE"
"3865","Eam702_003867-T1",24208,"og_10963","Eam702",267,28.299,109.272735,38,"FALSE"
"3866","Eam702_003868-T1",47334,"og_30937","Eam702",1509,1260,14.273438,221,"TRUE"
"3867","Eam702_003869-T1",25106,"og_2689","Eam702",2274,2025,12.417676,309,"FALSE"
"3868","Eam702_003870-T1",159004,"og_8798","Eam702",2319,2070,3.695425,94,"FALSE"
"3869","Eam702_003871-T1",27226,"og_1924","Eam702",1173,924,12.59421,143,"FALSE"
"3870","Eam702_003872-T1",44189,"og_10181","Eam702",1266,1017,9.762156,122,"FALSE"
"3871","Eam702_003873-T1",28993,"og_3583","Eam702",1563,1314,9.970969,161,"FALSE"
"3872","Eam702_003874-T1",152165,"og_9559","Eam702",6813,6564,39.895538,3218,"FALSE"
"3873","Eam702_003875-T1",23693,"og_10055","Eam702",2229,1980,34.154088,831,"FALSE"
"3874","Eam702_003876-T1",28481,"og_11647","Eam702",2487,2238,29.853134,821,"FALSE"
"3875","Eam702_003877-T1",40471,"og_3281","Eam702",2175,1926,7.64767,181,"FALSE"
"3876","Eam702_003878-T1",21373,"og_8093","Eam702",1620,1371,6.885372,116,"FALSE"
"3877","Eam702_003879-T1",24628,"og_11243","Eam702",3303,3054,6.87476,258,"FALSE"
"3878","Eam702_003880-T1",39321,"og_3962","Eam702",222,13.15,278.473777,45,"FALSE"
"3879","Eam702_003881-T1",20029,"og_0209","Eam702",903,654,7.839162,63,"FALSE"
"3880","Eam702_003882-T1",35878,"og_2103","Eam702",2124,1875,9.157734,211,"FALSE"
"3881","Eam702_003883-T1",18167,"og_8156","Eam702",1095,846,7.310551,76,"FALSE"
"3882","Eam702_003884-T1",22381,"og_7887","Eam702",1146,897,109.320463,1205,"FALSE"
"3883","Eam702_003885-T1",33676,"og_10067","Eam702",1647,1398,9.837537,169,"FALSE"
"3884","Eam702_003886-T1",14852,"og_8023","Eam702",1155,906,146.947419,1636,"FALSE"
"3885","Eam702_003887-T1",20290,"og_1263","Eam702",1230,981,16.093095,194,"FALSE"
"3886","Eam702_003888-T1",31286,"og_1644","Eam702",1362,1113,100.241868,1371,"FALSE"
"3887","Eam702_003889-T1",146643,"og_2178","Eam702",1083,834,9.855126,101,"FALSE"
"3888","Eam702_003890-T1",12753,"og_9355","Eam702",885,636,179.133899,1400,"FALSE"
"3889","Eam702_003891-T1",19086,"og_7888","Eam702",219,12.606,6352.019012,984,"FALSE"
"3890","Eam702_003892-T1",0,"og_8234","Eam702",1497,1248,9.976626,153,"FALSE"
"3891","Eam702_003893-T1",145557,"og_1704","Eam702",522,273,24.4432,82,"FALSE"
"3892","Eam702_003894-T1",29370,"og_2885","Eam702",1050,801,79.244467,780,"FALSE"
"3893","Eam702_003895-T1",144326,"og_2131","Eam702",399,150,312.491406,576,"FALSE"
"3894","Eam702_003896-T1",9409,"og_2874","Eam702",1419,1170,8.763782,126,"FALSE"
"3895","Eam702_003897-T1",143105,"og_2908","Eam702",579,330,112.44956,456,"FALSE"
"3896","Eam702_003898-T1",5026,"og_30938","Eam702",291,44.643,20.051436,11,"TRUE"
"3897","Eam702_003899-T1",141524,"og_2698","Eam702",1152,903,13.698175,152,"FALSE"
"3898","Eam702_003900-T1",26306,"og_8112","Eam702",459,210,557.245341,1438,"FALSE"
"3899","Eam702_003901-T1",6630,"og_10869","Eam702",1923,1674,23.431411,482,"FALSE"
"3900","Eam702_003902-T1",6729,"og_3394","Eam702",306,57.785,2.816565,2,"FALSE"
"3901","Eam702_003903-T1",13444,"og_3220","Eam702",474,225,28.57271,79,"FALSE"
"3902","Eam702_003904-T1",24611,"og_11470","Eam702",498,249,173.214154,530,"FALSE"
"3903","Eam702_003905-T1",7770,"og_2476","Eam702",2115,1866,0,0,"FALSE"
"3904","Eam702_003906-T1",136891,"og_8647","Eam702",2997,2748,28.340145,957,"FALSE"
"3905","Eam702_003907-T1",10364,"og_2929","Eam702",1686,1437,13.364789,236,"FALSE"
"3906","Eam702_003908-T1",4576,"og_10457","Eam702",1113,864,5.745435,61,"FALSE"
"3907","Eam702_003909-T1",21649,"og_4231","Eam702",1569,1320,13.131445,213,"FALSE"
"3908","Eam702_003910-T1",10165,"og_11205","Eam702",732,483,230.823645,1370,"FALSE"
"3909","Eam702_003911-T1",8272,"og_10821","Eam702",951,702,130.993031,1130,"FALSE"
"3910","Eam702_003912-T1",11991,"og_10829","Eam702",1971,1722,5.292876,112,"FALSE"
"3911","Eam702_003913-T1",20316,"og_2094","Eam702",588,339,55.452246,231,"FALSE"
"3912","Eam702_003914-T1",256,"og_8340","Eam702",2199,1950,10.391341,249,"FALSE"
"3913","Eam702_003915-T1",17447,"og_9267","Eam702",1662,1413,165.40519,2872,"FALSE"
"3914","Eam702_003916-T1",14478,"og_2268","Eam702",849,600,0,0,"FALSE"
"3915","Eam702_003917-T1",2068,"og_9207","Eam702",4158,3909,50.046723,2404,"FALSE"
"3916","Eam702_003918-T1",0,"og_4049","Eam702",912,663,7.732748,63,"FALSE"
"3917","Eam702_003919-T1",15021,"og_2210","Eam702",1218,969,1.511665,18,"FALSE"
"3918","Eam702_003920-T1",16334,"og_0909","Eam702",582,333,6.598214,27,"FALSE"
"3919","Eam702_003921-T1",0,"og_8058","Eam702",3231,2982,9.114769,334,"FALSE"
"3920","Eam702_003922-T1",17783,"og_11505","Eam702",1314,1065,2.980038,39,"FALSE"
"3921","Eam702_003923-T1",19583,"og_9452","Eam702",1557,1308,13.065271,210,"FALSE"
"3922","Eam702_003924-T1",826,"og_10497","Eam702",495,246,109.496375,331,"FALSE"
"3923","Eam702_003925-T1",12811,"og_9667","Eam702",285,39.947,1328.232342,652,"FALSE"
"3924","Eam702_003926-T1",126850,"og_11597","Eam702",1620,1371,31.280956,527,"FALSE"
"3925","Eam702_003927-T1",0,"og_0698","Eam702",1467,1218,2.071196,31,"FALSE"
"3926","Eam702_003928-T1",21748,"og_4313","Eam702",690,441,0.553592,3,"FALSE"
"3927","Eam702_003929-T1",124338,"og_0330","Eam702",1161,912,4.550742,51,"FALSE"
"3928","Eam702_003930-T1",23371,"og_11099","Eam702",510,261,57.058117,183,"FALSE"
"3929","Eam702_003931-T1",0,"og_2879","Eam702",450,201,0,0,"FALSE"
"3930","Eam702_003932-T1",123064,"og_0489","Eam702",708,459,17.729405,100,"FALSE"
"3931","Eam702_003933-T1",6966,"og_3910","Eam702",714,465,7.350268,42,"FALSE"
"3932","Eam702_003934-T1",0,"og_8488","Eam702",495,246,38.704157,117,"FALSE"
"3933","Eam702_003935-T1",120525,"og_0454","Eam702",1713,1464,25.625167,461,"FALSE"
"3934","Eam702_003936-T1",25920,"og_3328","Eam702",4386,4137,11.409046,580,"FALSE"
"3935","Eam702_003937-T1",1572,"og_8629","Eam702",4302,4053,6.786517,338,"FALSE"
"3936","Eam702_003938-T1",117042,"og_1183","Eam702",3054,2805,9.138703,315,"FALSE"
"3937","Eam702_003939-T1",31716,"og_5823","Eam702",768,519,13.641394,87,"FALSE"
"3938","Eam702_003940-T1",115667,"og_8750","Eam702",771,522,10.912755,70,"FALSE"
"3939","Eam702_003941-T1",0,"og_8659","Eam702",1956,1707,9.057888,190,"FALSE"
"3940","Eam702_003942-T1",114806,"og_4235","Eam702",222,13.15,99.012898,16,"FALSE"
"3941","Eam702_003943-T1",33960,"og_0572","Eam702",828,579,14.336016,102,"FALSE"
"3942","Eam702_003944-T1",112368,"og_11223","Eam702",1947,1698,23.627409,493,"FALSE"
"3943","Eam702_003945-T1",6550,"og_30939","Eam702",1044,795,201.960676,1973,"TRUE"
"3944","Eam702_003946-T1",35465,"og_1830","Eam702",360,111.001,142.960564,195,"FALSE"
"3945","Eam702_003947-T1",0,"og_8610","Eam702",1362,1113,8.847021,121,"FALSE"
"3946","Eam702_003948-T1",8596,"og_8218","Eam702",768,519,20.697287,132,"FALSE"
"3947","Eam702_003949-T1",9461,"og_1383","Eam702",1470,1221,11.063672,166,"FALSE"
"3948","Eam702_003950-T1",37577,"og_10850","Eam702",2052,1803,0,0,"FALSE"
"3949","Eam702_003951-T1",107854,"og_9643","Eam702",2226,1977,44.866964,1090,"FALSE"
"3950","Eam702_003952-T1",11439,"og_3515","Eam702",732,483,39.593837,235,"FALSE"
"3951","Eam702_003953-T1",40752,"og_3715","Eam702",1530,1281,5.33626,84,"FALSE"
"3952","Eam702_003954-T1",106322,"og_11525","Eam702",804,555,23.167062,158,"FALSE"
"3953","Eam702_003955-T1",43478,"og_11091","Eam702",1350,1101,20.252102,274,"FALSE"
"3954","Eam702_003956-T1",102491,"og_11727","Eam702",2355,2106,10.201227,264,"FALSE"
"3955","Eam702_003957-T1",46405,"og_5785","Eam702",678,429,5.501075,29,"FALSE"
"3956","Eam702_003958-T1",100049,"og_1397","Eam702",990,741,69.187749,630,"FALSE"
"3957","Eam702_003959-T1",43806,"og_8308","Eam702",2454,2205,11.182551,303,"FALSE"
"3958","Eam702_003960-T1",98446,"og_2957","Eam702",933,684,63.293978,532,"FALSE"
"3959","Eam702_003961-T1",0,"og_8095","Eam702",1584,1335,12.679115,208,"FALSE"
"3960","Eam702_003962-T1",404,"og_3311","Eam702",2838,2589,2.231686,71,"FALSE"
"3961","Eam702_003963-T1",38520,"og_9503","Eam702",3564,3315,7.266329,296,"FALSE"
"3962","Eam702_003964-T1",93878,"og_10987","Eam702",1716,1467,0,0,"FALSE"
"3963","Eam702_003965-T1",91450,"og_3560","Eam702",1368,1119,23.053456,317,"FALSE"
"3964","Eam702_003966-T1",0,"og_0375","Eam702",750,501,1.137018,7,"FALSE"
"3965","Eam702_003967-T1",36408,"og_9213","Eam702",1449,1200,12.342326,182,"FALSE"
"3966","Eam702_003968-T1",0,"og_2304","Eam702",1257,1008,147.659037,1829,"FALSE"
"3967","Eam702_003969-T1",89936,"og_3244","Eam702",546,297,66.581976,243,"FALSE"
"3968","Eam702_003970-T1",34788,"og_9406","Eam702",450,201,580.172297,1433,"FALSE"
"3969","Eam702_003971-T1",88549,"og_6045","Eam702",525,276,3.243325,11,"FALSE"
"3970","Eam702_003972-T1",10562,"og_1518","Eam702",2529,2280,63.603309,1782,"FALSE"
"3971","Eam702_003973-T1",31536,"og_3555","Eam702",2457,2208,2.690485,73,"FALSE"
"3972","Eam702_003974-T1",83306,"og_2344","Eam702",2850,2601,11.889131,380,"FALSE"
"3973","Eam702_003975-T1",14127,"og_9784","Eam702",1632,1383,1.235674,21,"FALSE"
"3974","Eam702_003976-T1",16777,"og_6796","Eam702",567,318,98.779549,386,"FALSE"
"3975","Eam702_003977-T1",82005,"og_1414","Eam702",657,408,9.174967,46,"FALSE"
"3976","Eam702_003978-T1",26121,"og_11424","Eam702",1929,1680,19.133511,395,"FALSE"
"3977","Eam702_003979-T1",18068,"og_9839","Eam702",666,417,62.058021,318,"FALSE"
"3978","Eam702_003980-T1",78073,"og_11682","Eam702",2475,2226,11.406077,312,"FALSE"
"3979","Eam702_003981-T1",19900,"og_10093","Eam702",2562,2313,11.856626,337,"FALSE"
"3980","Eam702_003982-T1",23572,"og_3086","Eam702",414,165,250.052309,507,"FALSE"
"3981","Eam702_003983-T1",21896,"og_3914","Eam702",693,444,63.416167,346,"FALSE"
"3982","Eam702_003984-T1",23189,"og_8502","Eam702",1371,1122,14.868524,205,"FALSE"
"3983","Eam702_003985-T1",74599,"og_7979","Eam702",285,39.947,1544.171956,758,"FALSE"
"3984","Eam702_003986-T1",25304,"og_2029","Eam702",630,381,30.116257,141,"FALSE"
"3985","Eam702_003987-T1",18150,"og_8666","Eam702",1905,1656,44.964277,915,"FALSE"
"3986","Eam702_003988-T1",71259,"og_11262","Eam702",2397,2148,25.913656,684,"FALSE"
"3987","Eam702_003989-T1",26349,"og_1795","Eam702",684,435,1.122455,6,"FALSE"
"3988","Eam702_003990-T1",27570,"og_8961","Eam702",2463,2214,11.504654,313,"FALSE"
"3989","Eam702_003991-T1",16500,"og_9935","Eam702",909,660,6.904798,56,"FALSE"
"3990","Eam702_003992-T1",11322,"og_9925","Eam702",3453,3204,8.813407,347,"FALSE"
"3991","Eam702_003993-T1",30443,"og_11146","Eam702",3321,3072,4.370887,165,"FALSE"
"3992","Eam702_003994-T1",67903,"og_3821","Eam702",810,561,5.367175,37,"FALSE"
"3993","Eam702_003995-T1",34945,"og_9425","Eam702",1119,870,143.954825,1539,"FALSE"
"3994","Eam702_003996-T1",8326,"og_3429","Eam702",2043,1794,15.921777,351,"FALSE"
"3995","Eam702_003997-T1",36585,"og_3339","Eam702",984,735,62.334419,563,"FALSE"
"3996","Eam702_003998-T1",59315,"og_4221","Eam702",1980,1731,35.165062,748,"FALSE"
"3997","Eam702_003999-T1",38436,"og_8523","Eam702",5214,4965,6.425008,392,"FALSE"
"3998","Eam702_004000-T1",5282,"og_1411","Eam702",1374,1125,10.199372,141,"FALSE"
"3999","Eam702_004001-T1",5004,"og_9537","Eam702",486,237,28.156091,82,"FALSE"
"4000","Eam702_004002-T1",2657,"og_0910","Eam702",2028,1779,33.484359,732,"FALSE"
"4001","Eam702_004003-T1",7443,"og_11070","Eam702",696,447,25.851615,142,"FALSE"
"4002","Eam702_004004-T1",57177,"og_3711","Eam702",267,28.299,511.856496,178,"FALSE"
"4003","Eam702_004005-T1",56402,"og_10184","Eam702",507,258,18.294272,58,"FALSE"
"4004","Eam702_004006-T1",0,"og_2584","Eam702",2601,2352,291.3276,8420,"FALSE"
"4005","Eam702_004007-T1",53786,"og_4251","Eam702",1422,1173,47.591891,686,"FALSE"
"4006","Eam702_004008-T1",44109,"og_8840","Eam702",2679,2430,2.880043,86,"FALSE"
"4007","Eam702_004009-T1",0,"og_8490","Eam702",1575,1326,8.591943,140,"FALSE"
"4008","Eam702_004010-T1",4929,"og_30940","Eam702",1353,1104,99.65853,1352,"TRUE"
"4009","Eam702_004011-T1",47725,"og_4115","Eam702",1227,978,89.948453,1081,"FALSE"
"4010","Eam702_004012-T1",48640,"og_8449","Eam702",2109,1860,49.133044,1123,"FALSE"
"4011","Eam702_004013-T1",6920,"og_8721","Eam702",837,588,11.90222,86,"FALSE"
"4012","Eam702_004014-T1",49440,"og_10860","Eam702",4230,3981,5.948503,291,"FALSE"
"4013","Eam702_004015-T1",0,"og_9130","Eam702",1086,837,74.766619,769,"FALSE"
"4014","Eam702_004016-T1",15326,"og_4158","Eam702",1074,825,25.350471,257,"FALSE"
"4015","Eam702_004017-T1",9824,"og_9232","Eam702",1656,1407,35.628166,616,"FALSE"
"4016","Eam702_004018-T1",17739,"og_4030","Eam702",1038,789,35.480383,344,"FALSE"
"4017","Eam702_004019-T1",45833,"og_3847","Eam702",1044,795,7.37008,72,"FALSE"
"4018","Eam702_004020-T1",54067,"og_8641","Eam702",1911,1662,9.645885,197,"FALSE"
"4019","Eam702_004021-T1",19781,"og_1916","Eam702",2280,2031,0.440747,11,"FALSE"
"4020","Eam702_004022-T1",43441,"og_11050","Eam702",1620,1371,7.597652,128,"FALSE"
"4021","Eam702_004023-T1",7421,"og_1980","Eam702",1242,993,4.01563,49,"FALSE"
"4022","Eam702_004024-T1",56219,"og_8427","Eam702",1179,930,8.137797,93,"FALSE"
"4023","Eam702_004025-T1",41946,"og_8674","Eam702",204,10.377,454.842126,58,"FALSE"
"4024","Eam702_004026-T1",15171,"og_11323","Eam702",1458,1209,9.894592,147,"FALSE"
"4025","Eam702_004027-T1",57847,"og_11039","Eam702",765,516,47.155065,299,"FALSE"
"4026","Eam702_004028-T1",38781,"og_9159","Eam702",2895,2646,13.962811,454,"FALSE"
"4027","Eam702_004029-T1",23925,"og_5004","Eam702",1524,1275,2.93599,46,"FALSE"
"4028","Eam702_004030-T1",59201,"og_1687","Eam702",1125,876,11.519256,124,"FALSE"
"4029","Eam702_004031-T1",11902,"og_3748","Eam702",432,183,6.225637,14,"FALSE"
"4030","Eam702_004032-T1",17387,"og_2326","Eam702",1386,1137,18.322569,256,"FALSE"
"4031","Eam702_004033-T1",13697,"og_10389","Eam702",1404,1155,9.863997,140,"FALSE"
"4032","Eam702_004034-T1",37865,"og_11049","Eam702",201,10.012,243.835281,30,"FALSE"
"4033","Eam702_004035-T1",62257,"og_1011","Eam702",2757,2508,4.315498,133,"FALSE"
"4034","Eam702_004036-T1",35150,"og_1905","Eam702",1851,1602,29.564282,582,"FALSE"
"4035","Eam702_004037-T1",21130,"og_10753","Eam702",2181,1932,10.740881,255,"FALSE"
"4036","Eam702_004038-T1",15859,"og_11212","Eam702",1824,1575,9.662019,187,"FALSE"
"4037","Eam702_004039-T1",29455,"og_9494","Eam702",1680,1431,16.662296,293,"FALSE"
"4038","Eam702_004040-T1",33305,"og_9659","Eam702",471,222,314.881427,859,"FALSE"
"4039","Eam702_004041-T1",5499,"og_8372","Eam702",1536,1287,47.928906,758,"FALSE"
"4040","Eam702_004042-T1",31941,"og_0824","Eam702",2082,1833,4.572794,103,"FALSE"
"4041","Eam702_004043-T1",24142,"og_2077","Eam702",1017,768,18.543158,175,"FALSE"
"4042","Eam702_004044-T1",19182,"og_8631","Eam702",447,198,4.109999,10,"FALSE"
"4043","Eam702_004045-T1",31944,"og_3650","Eam702",759,510,40.84855,256,"FALSE"
"4044","Eam702_004046-T1",20174,"og_9723","Eam702",2037,1788,0.728215,16,"FALSE"
"4045","Eam702_004047-T1",25954,"og_8207","Eam702",3144,2895,10.400639,370,"FALSE"
"4046","Eam702_004048-T1",68810,"og_11609","Eam702",1545,1296,0.062792,1,"FALSE"
"4047","Eam702_004049-T1",7908,"og_2164","Eam702",1074,825,0,0,"FALSE"
"4048","Eam702_004050-T1",28816,"og_1776","Eam702",1806,1557,12.648342,242,"FALSE"
"4049","Eam702_004051-T1",35446,"og_9322","Eam702",3168,2919,121.383928,4354,"FALSE"
"4050","Eam702_004052-T1",9470,"og_1584","Eam702",609,360,1.13025,5,"FALSE"
"4051","Eam702_004053-T1",22731,"og_10231","Eam702",4410,4161,15.391604,787,"FALSE"
"4052","Eam702_004054-T1",71587,"og_8020","Eam702",3585,3336,16.221928,665,"FALSE"
"4053","Eam702_004055-T1",26487,"og_1919","Eam702",1191,942,53.12893,615,"FALSE"
"4054","Eam702_004056-T1",11717,"og_10880","Eam702",1707,1458,25.284102,453,"FALSE"
"4055","Eam702_004057-T1",30596,"og_8521","Eam702",1389,1140,8.923023,125,"FALSE"
"4056","Eam702_004058-T1",25335,"og_1404","Eam702",834,585,8.624674,62,"FALSE"
"4057","Eam702_004059-T1",31004,"og_2112","Eam702",2370,2121,0.728987,19,"FALSE"
"4058","Eam702_004060-T1",22509,"og_3813","Eam702",2298,2049,14.615468,368,"FALSE"
"4059","Eam702_004061-T1",14250,"og_0781","Eam702",1215,966,0.589695,7,"FALSE"
"4060","Eam702_004062-T1",40832,"og_9129","Eam702",1857,1608,20.091452,397,"FALSE"
"4061","Eam702_004063-T1",75804,"og_3043","Eam702",405,156,130.413414,250,"FALSE"
"4062","Eam702_004064-T1",76701,"og_9745","Eam702",1449,1200,1.831004,27,"FALSE"
"4063","Eam702_004065-T1",29825,"og_10879","Eam702",2193,1944,4.730304,113,"FALSE"
"4064","Eam702_004066-T1",43632,"og_10999","Eam702",633,384,21.616024,102,"FALSE"
"4065","Eam702_004067-T1",44571,"og_8872","Eam702",1881,1632,13.413403,269,"FALSE"
"4066","Eam702_004068-T1",18512,"og_8021","Eam702",906,657,51.27927,414,"FALSE"
"4067","Eam702_004069-T1",13512,"og_9468","Eam702",6228,5979,6.982254,513,"FALSE"
"4068","Eam702_004070-T1",23899,"og_1525","Eam702",3294,3045,8.712387,326,"FALSE"
"4069","Eam702_004071-T1",20131,"og_2616","Eam702",351,102.003,124.457219,156,"FALSE"
"4070","Eam702_004072-T1",33352,"og_11007","Eam702",2004,1755,25.781283,556,"FALSE"
"4071","Eam702_004073-T1",46850,"og_30941","Eam702",402,153,0,0,"TRUE"
"4072","Eam702_004074-T1",81542,"og_8346","Eam702",1167,918,16.754288,189,"FALSE"
"4073","Eam702_004075-T1",21253,"og_2381","Eam702",1011,762,89.708,840,"FALSE"
"4074","Eam702_004076-T1",83449,"og_11024","Eam702",1356,1107,16.319702,222,"FALSE"
"4075","Eam702_004077-T1",49208,"og_1172","Eam702",3123,2874,7.673427,271,"FALSE"
"4076","Eam702_004078-T1",36942,"og_9201","Eam702",2436,2187,42.047145,1130,"FALSE"
"4077","Eam702_004079-T1",23824,"og_4951","Eam702",606,357,1.823596,8,"FALSE"
"4078","Eam702_004080-T1",22271,"og_6295","Eam702",1515,1266,14.39863,224,"FALSE"
"4079","Eam702_004081-T1",25190,"og_5382","Eam702",942,693,0,0,"FALSE"
"4080","Eam702_004082-T1",86719,"og_11733","Eam702",6480,6231,9.703712,743,"FALSE"
"4081","Eam702_004083-T1",10341,"og_11058","Eam702",1941,1692,1.058106,22,"FALSE"
"4082","Eam702_004084-T1",40273,"og_0036","Eam702",885,636,6.90945,54,"FALSE"
"4083","Eam702_004085-T1",19968,"og_11222","Eam702",1326,1077,14.960853,198,"FALSE"
"4084","Eam702_004086-T1",41306,"og_8399","Eam702",1269,1020,8.855838,111,"FALSE"
"4085","Eam702_004087-T1",16210,"og_9498","Eam702",3237,2988,88.813107,3261,"FALSE"
"4086","Eam702_004088-T1",55649,"og_1706","Eam702",918,669,609.057553,5007,"FALSE"
"4087","Eam702_004089-T1",7263,"og_8639","Eam702",2088,1839,0.796522,18,"FALSE"
"4088","Eam702_004090-T1",43513,"og_3850","Eam702",2235,1986,5.490759,134,"FALSE"
"4089","Eam702_004091-T1",3962,"og_10156","Eam702",2760,2511,9.236448,285,"FALSE"
"4090","Eam702_004092-T1",23446,"og_30942","Eam702",309,60.592,263.235335,196,"TRUE"
"4091","Eam702_004093-T1",58931,"og_1122","Eam702",1068,819,42.825282,431,"FALSE"
